date,liquidityIndex
2021-03-11T14:49:24+00:00,1000000000000000000000000000
2021-03-16T11:49:16+00:00,1000000000000000000000000000
2021-03-16T15:40:19+00:00,1000006106689965677766449731
2021-03-16T16:03:00+00:00,1000011458309223446097024425
2021-03-17T22:20:44+00:00,1000057302583989167349328453
2021-03-16T18:24:00+00:00,1000015185054706311801464774
2021-03-17T22:28:38+00:00,1000057355640632875937854864
2021-03-16T18:34:39+00:00,1000015190083064270576785040
2021-03-16T18:45:00+00:00,1000015477299875139405024122
2021-03-17T11:06:15+00:00,1000054435219884350859329423
2021-03-19T05:31:12+00:00,1000231639004494026634462187
2021-03-20T17:35:39+00:00,1000923084290795743923196419
2021-03-20T19:10:41+00:00,1000928169453111886445515247
2021-03-23T12:44:11+00:00,1001487257335925354265873723
2021-03-18T00:59:35+00:00,1000059922490653753704470731
2021-03-18T05:10:15+00:00,1000074249882611736867730705
2021-03-20T16:31:59+00:00,1000919729802240675945581389
2021-03-20T00:44:51+00:00,1000786284632745469408466149
2021-03-20T03:17:20+00:00,1000864354794043120860520907
2021-03-20T21:35:47+00:00,1000948765625171180345722658
2021-03-22T21:07:58+00:00,1001442312398113181802183577
2021-04-04T22:22:07+00:00,1006809985474982292897498266
2021-04-04T09:18:59+00:00,1006568378969170252562193007
2021-04-04T23:44:31+00:00,1006831269703707720824597734
2021-03-17T23:21:25+00:00,1000058059113807627554563241
2021-03-16T21:23:30+00:00,1000052429209073694096686273
2021-03-18T04:21:02+00:00,1000063752592525869783090063
2021-03-24T08:13:31+00:00,1001655777564874267883044492
2021-03-24T00:07:35+00:00,1001602563817462589930556910
2021-03-17T10:49:33+00:00,1000054374514665315176191958
2021-03-16T20:10:17+00:00,1000052016383823144086531164
2021-03-16T20:20:49+00:00,1000052151583703619671505049
2021-03-16T20:23:41+00:00,1000052188216361736998873173
2021-03-17T11:10:04+00:00,1000054451225039141481308241
2021-03-16T20:36:55+00:00,1000052358072039690286753268
2021-03-18T07:53:51+00:00,1000095893062192795932272795
2021-03-21T04:53:15+00:00,1001002455375325380765804263
2021-03-19T07:32:12+00:00,1000236982649503946569723777
2021-03-19T08:59:00+00:00,1000287321541531824779507736
2021-03-20T20:27:54+00:00,1000936338753980525426356130
2021-03-20T21:08:49+00:00,1000945182917414763313792424
2021-03-22T05:11:34+00:00,1001188068715584392566870426
2021-03-18T22:43:38+00:00,1000213984889188756041570586
