date,timestamp,liquidityIndex
2023-01-27T17:07:35.000Z,1674839255,1000057971728826171422987741
2023-01-28T16:56:59.000Z,1674925019,1000121751282423784524005731
2023-01-29T16:48:23.000Z,1675010903,1000145717412332177060077336
2023-01-30T16:37:23.000Z,1675096643,1000192013721913047773796230
2023-01-31T16:26:59.000Z,1675182419,1000230810047073545620157207
2023-02-01T16:18:47.000Z,1675268327,1000278094782948057408299327
2023-02-02T16:11:35.000Z,1675354295,1000326726681287592333680139
2023-02-03T16:05:35.000Z,1675440335,1000374858773374386889119384
2023-02-04T15:56:59.000Z,1675526219,1000422765565644288577361436
2023-02-05T15:45:23.000Z,1675611923,1000473486100477373589097023
2023-02-06T15:35:59.000Z,1675697759,1000528997000226956015009539
2023-02-07T15:27:47.000Z,1675783667,1000577333646867645275382505
2023-02-08T15:18:59.000Z,1675869539,1000627462833853133299615412
2023-02-09T15:14:23.000Z,1675955663,1000669221758373909324854642
2023-02-10T15:04:35.000Z,1676041475,1000698031486566297567866624
2023-02-11T14:55:11.000Z,1676127311,1000729182564631549860128455
2023-02-12T14:45:35.000Z,1676213135,1000767216491810200699288422
2023-02-13T14:36:59.000Z,1676299019,1000806370801125852408017350
2023-02-14T14:29:47.000Z,1676384987,1000848819423778562617623447
2023-02-15T14:21:47.000Z,1676470907,1000895406430406169008533768
2023-02-16T14:14:47.000Z,1676556887,1000951259530164652004994022
2023-02-17T14:09:59.000Z,1676642999,1001005993396690218215372691
2023-02-18T14:15:47.000Z,1676729747,1001060718036382613217095296
2023-02-19T14:14:47.000Z,1676816087,1001107385734557319552274168
2023-02-20T14:12:59.000Z,1676902379,1001164370537360025800261239
2023-02-21T14:11:35.000Z,1676988695,1001221423409506818789918278
2023-02-22T14:14:23.000Z,1677075263,1001280915853664182607755996
2023-02-23T14:13:35.000Z,1677161615,1001338663126830164023017519
2023-02-24T14:17:23.000Z,1677248243,1001396337572980060872646724
2023-02-25T14:18:59.000Z,1677334739,1001450692426957498408183658
2023-02-26T14:19:35.000Z,1677421175,1001503023616503208460782465
2023-02-27T14:18:23.000Z,1677507503,1001558026311754671510825024
2023-02-28T14:15:23.000Z,1677593723,1001613416362292783862454068
2023-03-01T14:15:59.000Z,1677680159,1001675853983070181714421880
2023-03-02T14:17:11.000Z,1677766631,1001738224445676255619582223
2023-03-03T14:19:23.000Z,1677853163,1001797162426822479617286469
2023-03-04T14:22:47.000Z,1677939767,1001852663824294427650645752
2023-03-05T14:21:35.000Z,1678026095,1001906473547765558382413320
2023-03-06T14:21:35.000Z,1678112495,1001958385082926994554562311
2023-03-07T14:22:35.000Z,1678198955,1002008069704356593472478537
2023-03-08T14:21:59.000Z,1678285319,1002058237718707548002112940
2023-03-09T14:22:47.000Z,1678371767,1002109293130087957084288361
2023-03-10T14:29:35.000Z,1678458575,1002154619661910252620327178
2023-03-11T14:29:35.000Z,1678544975,1002202158701833162447640669
2023-03-12T14:31:35.000Z,1678631495,1002219091056589054778704672
2023-03-13T14:29:35.000Z,1678717775,1002240088696049167043388681
2023-03-14T14:27:47.000Z,1678804067,1002263681900651279038262709
2023-03-15T14:30:35.000Z,1678890635,1002294238742833174112331035
2023-03-16T14:30:59.000Z,1678977059,1002331463088597483010865628
2023-03-17T14:28:11.000Z,1679063291,1002371893252801267899660433
2023-03-18T14:29:47.000Z,1679149787,1002410891918164933455315538
2023-03-19T14:26:59.000Z,1679236019,1002448700462808488139861068
2023-03-20T14:25:35.000Z,1679322335,1002488156134205969045522872
2023-03-21T14:23:35.000Z,1679408615,1002530250614192272489471491
2023-03-22T14:22:35.000Z,1679494955,1002576960267373014287139799
2023-03-23T14:24:23.000Z,1679581463,1002624150698243873259214517
2023-03-24T14:22:11.000Z,1679667731,1002669713564555523777667504
2023-03-25T14:21:23.000Z,1679754083,1002710272759747714022363463
2023-03-26T14:19:23.000Z,1679840363,1002756057490338847544518942
2023-03-27T14:18:47.000Z,1679926727,1002803694347168250568543062
