Date,USDC,DAI,USDT,TUSD
2020-03-31 23:59:59,0.00460625060339,0.02291048039396,0.02600956602101,0.04003594675478511
2020-04-01 23:59:59,0.00444159587365,0.02233854452258,0.02600956602101,0.04003594675478511
2020-04-02 23:59:59,0.00445417315054,0.0222700869508,0.02600956602101,0.04003594675478511
2020-04-03 23:59:59,0.00464437141068,0.02144457020947,0.02600956602101,0.04003594675478511
2020-04-04 23:59:59,0.00472741039535,0.02076892812424,0.02600956602101,0.04003594675478511
2020-04-05 23:59:59,0.0047236291196,0.02038923157307,0.02600956602101,0.04003594675478511
2020-04-06 23:59:59,0.00535259906666,0.00171523856642,0.02600956602101,0.04003594675478511
2020-04-07 23:59:59,0.00410339671244,0.00323285077109,0.02600956602101,0.04003594675478511
2020-04-08 23:59:59,0.00408504414427,0.00361226514097,0.02600956602101,0.04003594675478511
2020-04-09 23:59:59,0.00407453755142,0.00375816835225,0.02600956602101,0.04003594675478511
2020-04-10 23:59:59,0.00412396379858,0.00403470518668,0.02600956602101,0.04003594675478511
2020-04-11 23:59:59,0.00399998191185,0.00421969131256,0.02600956602101,0.04003594675478511
2020-04-12 23:59:59,0.00409281226725,0.00419762456081,0.02600956602101,0.04003594675478511
2020-04-13 23:59:59,0.00391220943188,0.00422228742783,0.02600956602101,0.04003594675478511
2020-04-14 23:59:59,0.00389103725789,0.00437929547104,0.02600956602101,0.04003594675478511
2020-04-15 23:59:59,0.00414657742339,0.00450328270119,0.02600956602101,0.04003594675478511
2020-04-16 23:59:59,0.00402273535797,0.0044681494124,0.02600956602101,0.04003594675478511
2020-04-17 23:59:59,0.00404308002188,0.0046590240572,0.02600956602101,0.04003594675478511
2020-04-18 23:59:59,0.00431538596264,0.03378799096658,0.02600956602101,0.04003594675478511
2020-04-19 23:59:59,0.00426430586816,0.0265237478493,0.02600956602101,0.04003594675478511
2020-04-20 23:59:59,0.00443521697882,0.12642120094003,0.02600956602101,0.04003594675478511
2020-04-21 23:59:59,0.00450909741648,0.05504350297162,0.02600956602101,0.04003594675478511
2020-04-22 23:59:59,0.00490898390118,0.03221460325472,0.02600956602101,0.04003594675478511
2020-04-23 23:59:59,0.00519544676497,0.02548526931557,0.02600956602101,0.04003594675478511
2020-04-24 23:59:59,0.00522895745258,0.01823243615798,0.02600956602101,0.04003594675478511
2020-04-25 23:59:59,0.00542694249381,0.02430263931455,0.02600956602101,0.04003594675478511
2020-04-26 23:59:59,0.00533154191131,0.01470110376857,0.02600956602101,0.04003594675478511
2020-04-27 23:59:59,0.00517835275622,0.02152273908667,0.02600956602101,0.04003594675478511
2020-04-28 23:59:59,0.00519235528212,0.02037050460075,0.02600956602101,0.04003594675478511
2020-04-29 23:59:59,0.0058314764325,0.0106359650099,0.02600956602101,0.04003594675478511
2020-04-30 23:59:59,0.00589723722154,0.01482752914919,0.02600956602101,0.04003594675478511
2020-05-01 23:59:59,0.00574769897204,0.03973412390451,0.02600956602101,0.04003594675478511
2020-05-02 23:59:59,0.00923715512085,0.00801212702996,0.02600956602101,0.04003594675478511
2020-05-03 23:59:59,0.00965809855314,0.00787617885392,0.02600956602101,0.04003594675478511
2020-05-04 23:59:59,0.01042977726315,0.00757882119808,0.02600956602101,0.04003594675478511
2020-05-05 23:59:59,0.01188608424705,0.00690650892697,0.01480512794915,0.04003594675478511
2020-05-06 23:59:59,0.01129149532239,0.00767583100043,0.03045733833691,0.04003594675478511
2020-05-07 23:59:59,0.01249993464544,0.0077683825946,0.01894989285025,0.04003594675478511
2020-05-08 23:59:59,0.01157900925213,0.0078995478522,0.00623515463254,0.04003594675478511
2020-05-09 23:59:59,0.01145817226355,0.00789092558547,0.0143137455152,0.04003594675478511
2020-05-10 23:59:59,0.00863869101979,0.00797606433594,0.0172559864526,0.04003594675478511
2020-05-11 23:59:59,0.0087991775202,0.0073349023089,0.02841701954199,0.04003594675478511
2020-05-12 23:59:59,0.0087878481722,0.00814322671532,0.0164612363051,0.04003594675478511
2020-05-13 23:59:59,0.007431154942,0.00829598086538,0.01567398318913,0.04003594675478511
2020-05-14 23:59:59,0.00883432066846,0.00827275970801,0.0390483344399,0.04003594675478511
2020-05-15 23:59:59,0.00885381864238,0.00852326184423,0.02310967872411,0.04003594675478511
2020-05-16 23:59:59,0.00789967609816,0.00849809023995,0.02161032270393,0.04003594675478511
2020-05-17 23:59:59,0.00797769271359,0.00906368381288,0.01675380651083,0.04003594675478511
2020-05-18 23:59:59,0.00945088790697,0.01011002484068,0.00648506742632,0.04003594675478511
2020-05-19 23:59:59,0.01017808091837,0.0087999665037,0.00715345063152,0.04003594675478511
2020-05-20 23:59:59,0.01039453502397,0.0087393410197,0.00753127183728,0.04003594675478511
2020-05-21 23:59:59,0.00889496187559,0.00832012702181,0.01216708330117,0.04003594675478511
2020-05-22 23:59:59,0.01197978057469,0.00524789960312,0.02024610177423,0.04003594675478511
2020-05-23 23:59:59,0.01123498008242,0.00694160118476,0.02663452097576,0.04003594675478511
2020-05-24 23:59:59,0.01614114961991,0.00730014272215,0.03382562893096,0.04003594675478511
2020-05-25 23:59:59,0.01667552591973,0.00731428690497,0.0302329087061,0.04003594675478511
2020-05-26 23:59:59,0.01362091678501,0.00649708012129,0.02989417827308,0.04003594675478511
2020-05-27 23:59:59,0.01487853564369,0.00690567676896,0.027011692466,0.04003594675478511
2020-05-28 23:59:59,0.01900705382711,0.0069566500109,0.03241157339336,0.04003594675478511
2020-05-29 23:59:59,0.02076408680511,0.00721857963356,0.01740677393539,0.04003594675478511
2020-05-30 23:59:59,0.02050110647596,0.00754758266049,0.02052314631728,0.04003594675478511
2020-05-31 23:59:59,0.01848612285192,0.0095430183567,0.02059120125301,0.04003594675478511
2020-06-01 23:59:59,0.01852138501895,0.00895225852059,0.02058102899637,0.04003594675478511
2020-06-02 23:59:59,0.01846126265341,0.01182355144131,0.02110012575183,0.04003594675478511
2020-06-03 23:59:59,0.01873546713307,0.00411599374117,0.03076735297056,0.04003594675478511
2020-06-04 23:59:59,0.01888286195733,0.00393867261876,0.03076710659991,0.04003594675478511
2020-06-05 23:59:59,0.01888286195733,0.00393867261876,0.03076710659991,0.04003594675478511
2020-06-06 23:59:59,0.01888286195733,0.00393867261876,0.03076710659991,0.04003594675478511
2020-06-07 23:59:59,0.01888286195733,0.00393867261876,0.03076710659991,0.04003594675478511
2020-06-08 23:59:59,0.01888286195733,0.00393867261876,0.03076710659991,0.04003594675478511
2020-06-09 23:59:59,0.01888286195733,0.00393867261876,0.03076710659991,0.04003594675478511
2020-06-10 23:59:59,0.01888286195733,0.00393867261876,0.03076710659991,0.04003594675478511
2020-06-11 23:59:59,0.01888286195733,0.00393867261876,0.03076710659991,0.04003594675478511
2020-06-12 23:59:59,0.01888286195733,0.00393867261876,0.03076710659991,0.04003594675478511
2020-06-13 23:59:59,0.040918051361068,0.032338967379090595,0.035941698430216905,0.04003594675478511
2020-06-14 23:59:59,0.038750892850259955,0.03508371681971251,0.037089554241196525,0.07884201967922928
2020-06-15 23:59:59,0.036550978484642165,0.03662071164183154,0.05166511207489987,0.060648196311157275
2020-06-16 23:59:59,0.04847427685002407,0.03750670733069919,0.06374188147743615,0.0360821012403699
2020-06-17 23:59:59,0.05949635161237003,0.0405529144275327,0.07055292097709581,0.054496965163210245
2020-06-18 23:59:59,0.060635461109728624,0.05457982407585441,0.07322715223129671,0.11267655146861118
2020-06-19 23:59:59,0.07124277621205262,0.05870515138410548,0.22626660693797088,0.4316809960387619
2020-06-20 23:59:59,0.07162415295824759,0.04740469145628969,0.0550277965173378,0.03439115859428956
2020-06-21 23:59:59,0.04882958791024711,0.03482530246606628,0.025515091566838278,0.008268187757147737
2020-06-22 23:59:59,0.03215895398462112,0.03791854498634343,0.0330579141923159,0.0061099104141473645
2020-06-23 23:59:59,0.03563793695725876,0.04138636976090892,0.030155443993178488,0.006637430020500253
2020-06-24 23:59:59,0.03291482947958846,0.04395763179367417,0.03493356717368259,0.007719288575580322
2020-06-25 23:59:59,0.030722638497346286,0.0573900469408505,0.05603396095840753,0.011430234712363195
2020-06-26 23:59:59,0.04241774471568032,0.0517315178257922,0.028814087620893193,0.012366617377420406
2020-06-27 23:59:59,0.042886599670439424,0.04381594087289411,0.021292392497285904,0.012327843639533435
2020-06-28 23:59:59,0.03942673955527844,0.038275694647625993,0.021053272182660326,0.01566043064424723
2020-06-29 23:59:59,0.038495399913305736,0.0400521716177795,0.02007155140738291,0.01718866962393752
2020-06-30 23:59:59,0.060720074110557694,0.04226936158364686,0.01875061721167372,0.017821811782800238
2020-07-01 23:59:59,0.0604527876480426,0.052828081265877125,0.0230009055275974,0.015489773313036583
2020-07-02 23:59:59,0.07086461196715829,0.4466231495587926,0.02703977977487683,0.014946410957702373
2020-07-03 23:59:59,0.06491936796096823,0.07138893258402748,0.019061798037187164,0.01815154028865457
2020-07-04 23:59:59,0.0613745813461835,0.0632709298247073,0.034313938277706596,0.015229065778490019
2020-07-05 23:59:59,0.07068803196839465,0.05774808273447409,0.03476864834108057,0.015437801317879708
2020-07-06 23:59:59,0.055668616562293924,0.06782604463927897,0.03703356839906046,0.015848454526440327
2020-07-07 23:59:59,0.05633466131887548,0.06915149114504132,0.036918914251182246,0.050834199581386345
2020-07-08 23:59:59,0.058683236850318066,0.06681353455579424,0.04422648837274144,0.07529194718023029
2020-07-09 23:59:59,0.06193630187179726,0.06122592986918536,0.043749695189112696,0.03886023363966302
2020-07-10 23:59:59,0.06205093436335601,0.06981556526258655,0.04155201004661913,0.039446836719958835
2020-07-11 23:59:59,0.05901812839686993,0.07035213044070149,0.04150353196811496,0.03441867710849343
2020-07-12 23:59:59,0.049545006324894406,0.0713921056654136,0.0374720963270701,0.0320663544791804
2020-07-13 23:59:59,0.05121209945724434,0.07170068028994615,0.040017198035886936,0.05166291344324731
2020-07-14 23:59:59,0.05356842772637271,0.07138846010430484,0.03959951653708863,0.10972901071143656
2020-07-15 23:59:59,0.05181122272043614,0.06592591059220218,0.03991581157748567,0.057503602629889954
2020-07-16 23:59:59,0.05511391939442505,0.06712673106741915,0.032114487131476334,0.035226123697373594
2020-07-17 23:59:59,0.051519369428074266,0.06972184062653121,0.02829041571359069,0.03786019950628164
2020-07-18 23:59:59,0.05661474747581147,0.10488471669598343,0.039401703832975546,0.4613579064087698
2020-07-19 23:59:59,0.00756004335803541,0.049360940093655215,0.01619721504884703,0.0029380124212319177
2020-07-20 23:59:59,0.0037174994534941125,0.0341637494138292,0.005777908031124112,0.002982864240883991
2020-07-21 23:59:59,0.0052741856579495835,0.04145057416111545,0.004629852378996719,0.002485177803438661
2020-07-22 23:59:59,0.006076121848004261,0.1989034293983749,0.003980302089669093,0.0018287197912679974
2020-07-23 23:59:59,0.009538977844749509,0.08501682004632256,0.004397263456004118,0.0009575122466385944
2020-07-24 23:59:59,0.015506678084587942,0.07824581393349328,0.0052441879203996705,0.00086209871981518
2020-07-25 23:59:59,0.009391087687105793,0.007911736144845425,0.0058913264141081684,0.0008771441410823441
2020-07-26 23:59:59,0.01203158882210905,0.051483530953148234,0.007717027902465462,0.0009202264767190876
2020-07-27 23:59:59,0.011041183848434805,0.061641659703500995,0.011083796169988431,0.0013863066005117904
2020-07-28 23:59:59,0.0117422638562894,0.12222845505699718,0.013396124108938139,0.0015285633684241837
2020-07-29 23:59:59,0.009133073190888992,0.07616201843593948,0.012945059763222414,0.0016433022437594982
2020-07-30 23:59:59,0.008745096502948944,0.07667861752028841,0.01146544532923323,0.0017925692606818929
2020-07-31 23:59:59,0.007355231567374664,0.06037881246302916,0.011412254598865072,0.001385243542969343
2020-08-01 23:59:59,0.00831021964167134,0.0552817975172358,0.013201110481443804,0.001291344165632589
2020-08-02 23:59:59,0.006010197793221134,0.045107318663211,0.016776626315825424,0.0011340525517266017
2020-08-03 23:59:59,0.009155597493860567,0.037148597463989276,0.020181960828902477,0.0013220296261261632
2020-08-04 23:59:59,0.010460037583311719,0.04301102182868783,0.021578340381491756,0.0015056983806260628
2020-08-05 23:59:59,0.010142458128457392,0.04741504934959602,0.023353712943262567,0.0015948724819465636
2020-08-06 23:59:59,0.00993421492125757,0.053795444363490194,0.02390286265453474,0.0017290288128486082
2020-08-07 23:59:59,0.010332491726145926,0.053892749346370165,0.027646749227034226,0.0020006489018606103
2020-08-08 23:59:59,0.009689432949679366,0.05506207659627474,0.026857940690981276,0.0021280058019286607
2020-08-09 23:59:59,0.011012919925740617,0.05052340354878046,0.02376202381480303,0.002042232385792306
2020-08-10 23:59:59,0.01706233018712838,0.05483420987258218,0.03713257394382222,0.0017626294097410206
2020-08-11 23:59:59,0.013285434878183608,0.03898102518433063,0.024324397116228556,0.0015029491976208827
2020-08-12 23:59:59,0.013126760800967653,0.03932447080301792,0.025728054316697828,0.0012935749494097971
2020-08-13 23:59:59,0.30824811193388335,0.06508894725047815,0.03567057968136046,0.0018595142281698281
2020-08-14 23:59:59,0.006397228995560719,0.014890588523474088,0.007730441227805808,0.003001597536067567
2020-08-15 23:59:59,0.005904294699564853,0.012703373350629902,0.008097600231580503,0.002447878383756141
2020-08-16 23:59:59,0.006146516199806999,0.012754070588489779,0.006123882085727134,0.0010272945823059491
2020-08-17 23:59:59,0.006341666905649753,0.012496740982535542,0.009755148847254853,0.002437477094933059
2020-08-18 23:59:59,0.006382979935586188,0.013329849936422625,0.009170676419925805,0.0017859287441570916
2020-08-19 23:59:59,0.007033288070556908,0.01750124472344114,0.00818639922087014,0.0010446787524414174
2020-08-20 23:59:59,0.007554219064116044,0.016401014609289707,0.008599613616797449,0.001024758140492132
2020-08-21 23:59:59,0.006843513297107949,0.018314607159199785,0.0069123090868917336,0.001661917358671828
2020-08-22 23:59:59,0.007310514480915581,0.024058481710207705,0.006835332645291197,0.0009776014884698776
2020-08-23 23:59:59,0.007950733435186553,0.025097427775779786,0.006819627532698798,0.0009866375930241056
2020-08-24 23:59:59,0.008864662004904064,0.06168526802955952,0.006023980807923955,0.0018609973025809088
2020-08-25 23:59:59,0.008047211713865174,0.029631048478386275,0.004204769774629483,0.003449170360275273
2020-08-26 23:59:59,0.010800370019224605,0.026414947832195553,0.004048991131162925,0.0022551385879180023
2020-08-27 23:59:59,0.011127661872391394,0.02688819827557483,0.0037119833093086545,0.0012677175342479343
2020-08-28 23:59:59,0.013840530401212298,0.034831049110548566,0.003609406476761091,0.0008038808486816175
2020-08-29 23:59:59,0.012612805184580158,0.04793016392967279,0.0034611978735651088,0.0008265683249984287
2020-08-30 23:59:59,0.013138290762577004,0.05369308880981794,0.004002048676616141,0.0008455633254214684
2020-08-31 23:59:59,0.019678025639818953,0.06449955500575401,0.006046359912372679,0.0011803703999106604
2020-09-01 23:59:59,0.02055680232987182,0.068099880588406,0.006456500098900229,0.001358734230125731
2020-09-02 23:59:59,0.021378518943576036,0.05593332313825253,0.006246647015274546,0.0012621692672395324
2020-09-03 23:59:59,0.018406779747843733,0.0380970642303195,0.006084074241972363,0.0018649287843966536
2020-09-04 23:59:59,0.01636810647576618,0.06261465144091032,0.005259185419220948,0.0024827206755566526
2020-09-05 23:59:59,0.020876965542968414,0.13933109554286238,0.005379780179660184,0.003682646226680183
2020-09-06 23:59:59,0.019035708082981516,0.062483439278389404,0.0049977334025648685,0.0015676435354911597
2020-09-07 23:59:59,0.018310769051265927,0.06819785822340226,0.005147325377995378,0.001496865669583764
2020-09-08 23:59:59,0.022925094909783852,0.06895593190646832,0.005135082296101081,0.0017599912171366275
2020-09-09 23:59:59,0.027969049426900996,0.06810296763672144,0.005507613591445635,0.0025019088540350503
2020-09-10 23:59:59,0.015765387467928837,0.06515192007213058,0.0061456164603669,0.0022764222084728026
2020-09-11 23:59:59,0.021701136859556956,0.08275465703308633,0.0070031456060687496,0.002437306086012667
2020-09-12 23:59:59,0.02478722314510446,0.06808124169719597,0.008537241707144394,0.0026215365025872507
2020-09-13 23:59:59,0.01766155922587577,0.06180479558593782,0.010911869495715756,0.0025554194054003467
2020-09-14 23:59:59,0.027204751820052296,0.5113365171371732,0.014224507613203756,0.0029299386965923016
2020-09-15 23:59:59,0.03648848529536365,0.13723719732494125,0.014415830789972803,0.0037205604723126984
2020-09-16 23:59:59,0.0359805988315114,0.03866099170214273,0.01434610181739792,0.003769765138490485
2020-09-17 23:59:59,0.034889282486130796,0.05686926880841481,0.016391345113710175,0.0029346441559401125
2020-09-18 23:59:59,0.04063300823329104,0.0661536578615858,0.01748413494017407,0.0032528929127990137
2020-09-19 23:59:59,0.037369239615309975,0.06590470974552967,0.017605937898587855,0.0025615720629453757
2020-09-20 23:59:59,0.03658325925270118,0.049592370251069835,0.01645307538776987,0.0027668887704544575
2020-09-21 23:59:59,0.027998998427233874,0.03061374542837757,0.014164561700263497,0.0024524965689874064
2020-09-22 23:59:59,0.027746016477295573,0.03759652780612225,0.014358420273680806,0.0024427348773785958
2020-09-23 23:59:59,0.017708696480127233,0.033217353353693566,0.008272029120427385,0.0015738748772831242
2020-09-24 23:59:59,0.018317114631765177,0.04186858690627497,0.008576632211075417,0.0014646035825194542
2020-09-25 23:59:59,0.02103735603460512,0.05063206118275097,0.009744001283561586,0.0015170620569055332
2020-09-26 23:59:59,0.016089687592913862,0.04868314465182875,0.011471229444924163,0.0016565697158416803
2020-09-27 23:59:59,0.010996602750338055,0.039807203551953795,0.014056123451750367,0.001666573213648916
2020-09-28 23:59:59,0.014297116468797486,0.04474639643028866,0.008250696842494376,0.0017376912978818418
2020-09-29 23:59:59,0.01227673855519419,0.04077585616733611,0.008031298623176569,0.0017790006323532722
2020-09-30 23:59:59,0.014709189332743625,0.03136041205812047,0.008946491444848865,0.001709744358764103
2020-10-01 23:59:59,0.016935200892530984,0.037879018923687204,0.008818774041779174,0.00228239297393742
2020-10-02 23:59:59,0.01895325231031894,0.03560110822343848,0.009120787492074204,0.002254640109930469
2020-10-03 23:59:59,0.01920337282455762,0.035865279569646254,0.009061402097023177,0.0021455541353203283
2020-10-04 23:59:59,0.01618683789814059,0.03545884980149483,0.00873817424402955,0.0020415925627283427
2020-10-05 23:59:59,0.011257966865385834,0.03069618815159437,0.011618427078094998,0.002055469154588398
2020-10-06 23:59:59,0.010376180643157876,0.02838693097147792,0.009783054749763391,0.0024681517502819026
2020-10-07 23:59:59,0.010983984091881926,0.0251776053757707,0.009651631198212045,0.003211408087037465
2020-10-08 23:59:59,0.011164877322628376,0.031209847796130057,0.00976853584092438,0.0030652868959126054
2020-10-09 23:59:59,0.01178282428810896,0.0424092741025272,0.013370836348658833,0.002686698718593345
2020-10-10 23:59:59,0.01247797477944304,0.03818408728675363,0.020213556745376383,0.002727501194108127
2020-10-11 23:59:59,0.01382190649080743,0.05065667358167944,0.0240597816047649,0.002839143335155795
2020-10-12 23:59:59,0.013174297877113588,0.0438570341231237,0.02658593609899264,0.002922478454857833
2020-10-13 23:59:59,0.014287052707070503,0.038527961991644384,0.02658922099695025,0.0034704440050640716
2020-10-14 23:59:59,0.015581591226938564,0.040758567466887476,0.03240012558733556,0.004362735274634025
2020-10-15 23:59:59,0.015206320816196642,0.03948800776668464,0.028908369578675555,0.004801286732922305
2020-10-16 23:59:59,0.01550996707962191,0.04112896748605021,0.029656966074717846,0.005020063345464349
2020-10-17 23:59:59,0.017423530700451908,0.03845453501808956,0.029761531581326453,0.004566538856645276
2020-10-18 23:59:59,0.022477793450456397,0.0392059093297887,0.02902960142844032,0.004365706544834584
2020-10-19 23:59:59,0.02839871095084584,0.038835049354627935,0.03023004630398197,0.005140547361533239
2020-10-20 23:59:59,0.07471535479752497,0.04051826843565181,0.3637597113678485,0.003684154501499996
2020-10-21 23:59:59,0.03534215642137681,0.033519252577011195,0.049757361298142046,0.007010765879947094
2020-10-22 23:59:59,0.02718246017502316,0.03461275746925071,0.051578572579976376,0.008176596387728026
2020-10-23 23:59:59,0.02978567527959104,0.017219373640723918,0.03136270321463156,0.009042215727939389
2020-10-24 23:59:59,0.03204069323878653,0.016850136673426348,0.03334792538325293,0.010492993012518522
2020-10-25 23:59:59,0.03270566744867006,0.017385472859722504,0.03487290048787605,0.010879970033624568
2020-10-26 23:59:59,0.05866339844423574,0.03415856348555104,0.046605891493357456,0.016563516646519054
2020-10-27 23:59:59,0.0895028742788548,0.05131522725876098,0.056630253362329463,0.01697397148001247
2020-10-28 23:59:59,0.06131026695282376,0.04244232805339997,0.026575219621629013,0.01874457218565407
2020-10-29 23:59:59,0.05897209843374563,0.0387032730928449,0.027859523217517425,0.01880139242629767
2020-10-30 23:59:59,0.04796416672166542,0.040016498369970274,0.0284125885164615,0.0175052235209635
2020-10-31 23:59:59,0.04353393329195038,0.037742396069542695,0.029295712403797407,0.020746907384967893
2020-11-01 23:59:59,0.040075727992765015,0.043053884120368154,0.031983113213348256,0.01865598191615666
2020-11-02 23:59:59,0.03019768597082042,0.03842825725768959,0.03248108326676474,0.02067916377046683
2020-11-03 23:59:59,0.027715364319634332,0.02587763337346526,0.031229173514017623,0.019451989898270836
2020-11-04 23:59:59,0.028504470771260178,0.033002380393612425,0.03297322911132359,0.01526351488457472
2020-11-05 23:59:59,0.03283775826432572,0.036092851184243345,0.044361424171888736,0.01272765769625522
2020-11-06 23:59:59,0.0349246302739472,0.04060976526919904,0.058432913727257216,0.012914119867661044
2020-11-07 23:59:59,0.03485092889857866,0.041496034039623014,0.09606547128973984,0.011865980283072343
2020-11-08 23:59:59,0.03903071590087633,0.038486880698897975,0.06222119930641617,0.012269615412617308
2020-11-09 23:59:59,0.032400793981199806,0.037052961381072246,0.06086627935678573,0.012045086972931723
2020-11-10 23:59:59,0.03486605957758045,0.038905746265094146,0.05700573165750335,0.01100814405617343
2020-11-11 23:59:59,0.03384664416073173,0.026849132726751306,0.05051870932800364,0.010735063399824402
2020-11-12 23:59:59,0.033693632463179815,0.02728449789651204,0.06993808631551104,0.011419306734271915
2020-11-13 23:59:59,0.033217169505777494,0.02965695205544787,0.06404369688657417,0.011955042400935574
2020-11-14 23:59:59,0.03418808228473618,0.03071161011945612,0.06544951720589218,0.012009618755978337
2020-11-15 23:59:59,0.035339991643561226,0.03964074096761648,0.06165255488363871,0.015373067293442119
2020-11-16 23:59:59,0.03730928548707072,0.034822785856033246,0.05441832139010317,0.014863815232866723
2020-11-17 23:59:59,0.03743507919057927,0.04069810822330133,0.04484596207505859,0.015621890002101868
2020-11-18 23:59:59,0.027772348304871953,0.03766171099074842,0.06746173732225887,0.020973526100813805
2020-11-19 23:59:59,0.040890589550951574,0.04792343879770394,0.04595658359451386,0.02745903469156326
2020-11-20 23:59:59,0.051358468409182755,0.056129680608307295,0.05375189286987028,0.02497550925374695
2020-11-21 23:59:59,0.05473084763825913,0.043847879990466576,0.05923708420779643,0.02960547063945653
2020-11-22 23:59:59,0.06108012741746511,0.049698405510633675,0.07242675207340964,0.016711016777955248
2020-11-23 23:59:59,0.05886904140385359,0.05519098820447707,0.07256969427597475,0.024574753308585492
2020-11-24 23:59:59,0.06255806399971357,0.04792234853173482,0.07168790807089523,0.021842784320258324
2020-11-25 23:59:59,0.06102797855260836,0.0504069279746004,0.047763646643050675,0.023169706437666582
2020-11-26 23:59:59,0.07058306697599431,0.05482771151584764,0.04599485037774583,0.02470773020616172
2020-11-27 23:59:59,0.06743589073599925,0.053305994993375225,0.04947907776176715,0.020111032927935892
2020-11-28 23:59:59,0.05993208600772849,0.04596830246601331,0.05983611264643606,0.0109185177083081
2020-11-29 23:59:59,0.05994162476118742,0.045998784279481786,0.047549354252704026,0.013080074549282457
2020-11-30 23:59:59,0.06426365397985011,0.06195363364066063,0.04435423029929527,0.012086751069724793
2020-12-01 23:59:59,0.09278341526104653,0.05856114527286489,0.04243766100461142,0.012827768356975062
2020-12-02 23:59:59,0.07153748425964086,0.03615095791022344,0.04377811035818064,0.013874837651905648
2020-12-03 23:59:59,0.08770510698725868,0.04347257940984164,0.04430953957994775,0.013899214619973652
2020-12-04 23:59:59,0.06884727387290886,0.04985994179614434,0.04742622062097064,0.014357422251610736
2020-12-05 23:59:59,0.05947790178015068,0.03913626735309571,0.03955334254067748,0.017559220322287034
2020-12-06 23:59:59,0.06066512744610574,0.040609779161088426,0.0386487604690669,0.017282169163141077
2020-12-07 23:59:59,0.05627503147505495,0.04214996630182931,0.036898439551189564,0.017906811140626307
2020-12-08 23:59:59,0.06091095172324418,0.03972886184771993,0.03922367540932188,0.019124174951927357
2020-12-09 23:59:59,0.059605433798334106,0.038888969621504295,0.03439561747064965,0.020289955830748135
2020-12-10 23:59:59,0.06328761318907553,0.04358621759780455,0.0328583807699498,0.021136177733030715
2020-12-11 23:59:59,0.057677326995949206,0.042055635863294964,0.027869265315960772,0.021973792908765742
2020-12-12 23:59:59,0.06602149541755402,0.04095068384606888,0.025451867814084633,0.025304025676513048
2020-12-13 23:59:59,0.0587780854135216,0.038305461386093524,0.027382255876605432,0.02768588266396567
2020-12-14 23:59:59,0.06155033464904339,0.03945901858048623,0.0282225491444606,0.030132919304272095
